experiment	train_dir	valid_dir	epoch	loss_avg	loss_min	loss_max	train_precision	train_recall	train_f1	valid_precision	valid_recall	valid_f1	time_1	time_2	time_3
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	35	0.018255773901476386	0.0034357537515461445	0.052260469645261765	0.0	0.0	0	-1	-1	-1	1763.8417217731476	848.6427931785583	0.0002110004425048828
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	36	0.017729433298009016	0.0030629425309598446	0.05061227083206177	0.0	0.0	0	-1	-1	-1	1854.1215200424194	860.6625680923462	0.0003859996795654297
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	37	0.017429553804613283	0.0028338502161204815	0.04961036518216133	0.0	0.0	0	-1	-1	-1	1782.5403490066528	829.1039180755615	0.0003578662872314453
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	38	0.017263954323466904	0.002700712066143751	0.049012281000614166	0.0	0.0	0	-1	-1	-1	1876.6995840072632	834.7128000259399	0.0002281665802001953
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	39	0.01716064899430282	0.002606595167890191	0.04863659292459488	0.0	0.0	0	-1	-1	-1	1795.5937850475311	826.0772969722748	0.00017404556274414062
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	40	0.017092251047617336	0.0025375999975949526	0.048381105065345764	0.0	0.0	0	-1	-1	-1	1777.298054933548	827.0412940979004	0.0002219676971435547
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	41	0.017042648119686282	0.002488939557224512	0.048201847821474075	0.0	0.0	0	-1	-1	-1	1796.520306110382	834.9605100154877	0.0002238750457763672
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	42	0.017002539493105328	0.002453435445204377	0.048065751791000366	0.0	0.0	0	-1	-1	-1	1800.766608953476	826.2861800193787	0.00018095970153808594
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	43	0.016969574923056816	0.0024222710635513067	0.04796705022454262	0.0	0.0	0	-1	-1	-1	1905.208121061325	836.1697328090668	0.00018715858459472656
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	44	0.0169437642948874	0.0023957653902471066	0.04789584130048752	0.0	0.0	0	-1	-1	-1	1765.40371799469	825.3132858276367	0.00029397010803222656
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	45	0.01692263846616967	0.0023745051585137844	0.04783915355801582	0.0	0.0	0	-1	-1	-1	1796.5387408733368	826.0416259765625	0.0001690387725830078
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	46	0.016904506335107178	0.002357262186706066	0.04779074341058731	0.0	0.0	0	-1	-1	-1	1765.039967060089	817.2132158279419	0.00020003318786621094
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	47	0.016888262003929934	0.0023426751140505075	0.04774556681513786	0.0	0.0	0	-1	-1	-1	1890.0574429035187	821.6985139846802	0.00017213821411132812
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	48	0.016872933504257687	0.002329557668417692	0.047698844224214554	0.0	0.0	0	-1	-1	-1	1793.1371109485626	831.3231060504913	0.00019097328186035156
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	49	0.016857813276507663	0.002316466299816966	0.04764997214078903	0.0	0.0	0	-1	-1	-1	1796.5296850204468	815.9651980400085	0.00017499923706054688
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	50	0.016843319684426334	0.0023041004315018654	0.04761558398604393	0.0	0.0	0	-1	-1	-1	1780.5526270866394	825.1477019786835	0.0001819133758544922
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	51	0.01683010608478191	0.002292801160365343	0.047591615468263626	0.0	0.0	0	-1	-1	-1	1792.7244148254395	836.5047991275787	0.0002040863037109375
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	52	0.01681805815560448	0.0022819198202341795	0.047568805515766144	0.0	0.0	0	-1	-1	-1	1803.518805027008	837.3037769794464	0.0002319812774658203
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	53	0.016806842987568987	0.002271475736051798	0.0475444532930851	0.0	0.0	0	-1	-1	-1	1790.8339710235596	837.4232201576233	0.0002639293670654297
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	54	0.016796188118380146	0.002261737361550331	0.04751651734113693	0.0	0.0	0	-1	-1	-1	1757.1002049446106	829.5652420520782	0.0006618499755859375
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	55	0.01678589862471865	0.0022526015527546406	0.04748312383890152	0.0	0.0	0	-1	-1	-1	1784.816428899765	1068.0561349391937	0.00016307830810546875
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	56	0.016775820299424444	0.002243904396891594	0.04744581878185272	0.0	0.0	0	-1	-1	-1	1745.360013961792	833.1808230876923	0.0001800060272216797
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	57	0.016765973499913444	0.0022355171386152506	0.04741029813885689	0.0	0.0	0	-1	-1	-1	1852.7358241081238	855.8069388866425	0.00034809112548828125
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	58	0.01675655047075787	0.002227450953796506	0.047381382435560226	0.0	0.0	0	-1	-1	-1	1770.195909023285	832.3884110450745	0.00016188621520996094
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	59	0.016747593369702368	0.0022201123647391796	0.04735909029841423	0.0	0.0	0	-1	-1	-1	1919.5077409744263	833.3103139400482	0.00017309188842773438
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	60	0.016738960695715288	0.002213991479948163	0.047342292964458466	0.0	0.0	0	-1	-1	-1	2051.7012798786163	831.794417142868	0.0002830028533935547
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	61	0.016730477268294672	0.0022096505854278803	0.04733093082904816	0.0	0.0	0	-1	-1	-1	1798.4340589046478	831.2448530197144	0.00030493736267089844
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	62	0.016722038036218696	0.0022072342690080404	0.04732433706521988	0.0	0.0	0	-1	-1	-1	1815.3865070343018	844.830756187439	0.0002799034118652344
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	63	0.016713627428772138	0.002205783734098077	0.04731971025466919	0.0	0.0	0	-1	-1	-1	1786.1729791164398	844.2023978233337	0.00024199485778808594
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	64	0.016705227507110537	0.0022042780183255672	0.047313157469034195	0.0	0.0	0	-1	-1	-1	1769.680554151535	999.0566849708557	0.000164031982421875
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	65	0.016696779162250246	0.002202508971095085	0.04730340838432312	0.0	0.0	0	-1	-1	-1	1814.7059981822968	833.0199689865112	0.00017499923706054688
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	66	0.016688214610474122	0.0022007781080901623	0.04729146510362625	0.0	0.0	0	-1	-1	-1	1833.4989349842072	854.370011806488	0.00017499923706054688
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	67	0.01667948830511714	0.002199497539550066	0.04727909341454506	0.0	0.0	0	-1	-1	-1	1795.0118482112885	831.465628862381	0.00017499923706054688
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	68	0.01667068355680659	0.002198978094384074	0.04726826399564743	0.0	0.0	0	-1	-1	-1	1764.4367108345032	839.7005569934845	0.0005090236663818359
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	69	0.016662023176769368	0.002198765752837062	0.04726020246744156	0.0	0.0	0	-1	-1	-1	1770.2734820842743	832.1710460186005	0.0002028942108154297
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	70	0.016653667214170456	0.00219825841486454	0.04725419729948044	0.0	0.0	0	-1	-1	-1	1786.3461928367615	832.1455631256104	0.0001850128173828125
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	71	0.016645617471655307	0.0021972651593387127	0.04724845662713051	0.0	0.0	0	-1	-1	-1	1799.6577498912811	831.0951039791107	0.000225067138671875
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	72	0.01663784478698669	0.0021958970464766026	0.04724254086613655	0.0	0.0	0	-1	-1	-1	1740.6323919296265	826.8934619426727	0.00046896934509277344
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	73	0.016630334296967822	0.002194244647398591	0.047236375510692596	0.0	0.0	0	-1	-1	-1	1792.5593321323395	824.0961258411407	0.00018405914306640625
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	74	0.016623072279988868	0.002192364539951086	0.047230154275894165	0.0	0.0	0	-1	-1	-1	1758.6720609664917	827.4848148822784	0.0001621246337890625
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	75	0.016616043349846926	0.0021903435699641705	0.04722433164715767	0.0	0.0	0	-1	-1	-1	1856.1146070957184	909.1144268512726	0.00038814544677734375
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	76	0.016609240214987112	0.002188243204727769	0.04721897467970848	0.0	0.0	0	-1	-1	-1	1939.935606956482	838.8292171955109	0.0001850128173828125
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	77	0.01660265755641063	0.00218605762347579	0.04721350222826004	0.0	0.0	0	-1	-1	-1	1793.729157924652	865.9962871074677	0.00034689903259277344
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	78	0.01659629566216907	0.00218378147110343	0.04720746725797653	0.0	0.0	0	-1	-1	-1	1769.9502580165863	831.0399858951569	0.0007491111755371094
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	79	0.016590164409644535	0.0021813656203448772	0.04720044508576393	0.0	0.0	0	-1	-1	-1	1773.001885175705	825.3861768245697	0.00034999847412109375
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	80	0.01658426107495743	0.002178871538490057	0.04719261825084686	0.0	0.0	0	-1	-1	-1	1862.2360289096832	821.4552221298218	0.0001709461212158203
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	81	0.01657858230237304	0.002176379319280386	0.04718438535928726	0.0	0.0	0	-1	-1	-1	1819.7408928871155	840.7609841823578	0.0008289813995361328
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	82	0.01657312534544553	0.0021739669609814882	0.04717625677585602	0.0	0.0	0	-1	-1	-1	1780.570986032486	819.751708984375	0.0001850128173828125
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	83	0.01656787667636937	0.0021716842893511057	0.047168657183647156	0.0	0.0	0	-1	-1	-1	1786.2618038654327	826.412929058075	0.0002760887145996094
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	84	0.016562824753169374	0.00216957600787282	0.04716189578175545	0.0	0.0	0	-1	-1	-1	1854.4583671092987	827.2291181087494	0.00019097328186035156
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	85	0.016557958570150754	0.002167672151699662	0.04715611785650253	0.0	0.0	0	-1	-1	-1	1873.933161020279	827.1167411804199	0.00040078163146972656
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	86	0.01655326656011722	0.002165976446121931	0.04715142026543617	0.0	0.0	0	-1	-1	-1	1760.9670960903168	850.9695909023285	0.0004019737243652344
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	87	0.01654873098864803	0.002164481207728386	0.04714768007397652	0.0	0.0	0	-1	-1	-1	1967.3433849811554	831.9667921066284	0.00018095970153808594
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	88	0.01654433026913014	0.0021631780546158552	0.04714489355683327	0.0	0.0	0	-1	-1	-1	1751.785387992859	826.965056180954	0.00017380714416503906
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	89	0.016540042962294874	0.0021620537154376507	0.04714297130703926	0.0	0.0	0	-1	-1	-1	2032.1125509738922	823.9584469795227	0.00017499923706054688
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	90	0.016535848887274072	0.0021611140109598637	0.04714173451066017	0.0	0.0	0	-1	-1	-1	1783.9064121246338	841.906632900238	0.00018715858459472656
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	91	0.01653172521232845	0.002160327509045601	0.04714110121130943	0.0	0.0	0	-1	-1	-1	1806.1568109989166	877.7544159889221	0.0003681182861328125
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	92	0.01652764659688225	0.00215967302210629	0.04714081436395645	0.0	0.0	0	-1	-1	-1	1746.6584739685059	833.8942170143127	0.00017213821411132812
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	93	0.01652358865345209	0.0021591230761259794	0.047140710055828094	0.0	0.0	0	-1	-1	-1	1780.4165320396423	828.1323959827423	0.00023293495178222656
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	94	0.01651953026400656	0.002158635761588812	0.047140635550022125	0.0	0.0	0	-1	-1	-1	1829.1236970424652	830.8425409793854	0.0001728534698486328
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	95	0.016515463485224268	0.002158185699954629	0.04714040458202362	0.0	0.0	0	-1	-1	-1	1815.5630660057068	859.4121630191803	0.00017690658569335938
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	96	0.016511391500274447	0.002157714683562517	0.04713984951376915	0.0	0.0	0	-1	-1	-1	1884.329283952713	831.2591919898987	0.00017309188842773438
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	97	0.016507326254669996	0.002157204318791628	0.04713888838887215	0.0	0.0	0	-1	-1	-1	1763.6525030136108	838.8501360416412	0.00017905235290527344
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	98	0.01650327978817111	0.002156647155061364	0.04713740572333336	0.0	0.0	0	-1	-1	-1	1830.559221982956	833.6208131313324	0.00017499923706054688
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	99	0.01649925967640198	0.0021560329478234053	0.04713550582528114	0.0	0.0	0	-1	-1	-1	1767.9811420440674	836.2148580551147	0.0004630088806152344
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	100	0.016495266276440382	0.0021553931292146444	0.047133319079875946	0.0	0.0	0	-1	-1	-1	1770.1466641426086	830.6023960113525	0.0003199577331542969
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	101	0.016491294473711244	0.0021547407377511263	0.047130897641181946	0.0	0.0	0	-1	-1	-1	1747.7266898155212	836.5114259719849	0.00017309188842773438
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	102	0.016487337003208213	0.00215409928932786	0.047128356993198395	0.0	0.0	0	-1	-1	-1	1775.2741429805756	836.3524980545044	0.0001690387725830078
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	103	0.016483387330009633	0.002153474371880293	0.0471256859600544	0.0	0.0	0	-1	-1	-1	1846.9360649585724	853.5390150547028	0.00016808509826660156
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	104	0.016479439013441143	0.002152886940166354	0.047122884541749954	0.0	0.0	0	-1	-1	-1	1773.2891590595245	820.4390239715576	0.00019693374633789062
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	105	0.016475485640704342	0.0021523390896618366	0.04711997136473656	0.0	0.0	0	-1	-1	-1	1780.4915640354156	892.2922308444977	0.0002601146697998047
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	106	0.0164715228604945	0.0021518347784876823	0.047116950154304504	0.0	0.0	0	-1	-1	-1	1762.9107780456543	830.614275932312	0.00017309188842773438
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	107	0.016467545986995354	0.0021513826213777065	0.0471138060092926	0.0	0.0	0	-1	-1	-1	1782.143012046814	891.3781850337982	0.0003719329833984375
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	108	0.01646354921138766	0.002150964457541704	0.047110505402088165	0.0	0.0	0	-1	-1	-1	1745.555687904358	830.4018349647522	0.0007700920104980469
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	109	0.016459528818204065	0.0021505840122699738	0.04710703343153	0.0	0.0	0	-1	-1	-1	1791.9068500995636	832.748664855957	0.00017023086547851562
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	110	0.016455479799063626	0.002150240819901228	0.0471033900976181	0.0	0.0	0	-1	-1	-1	1741.4081990718842	817.3732781410217	0.00016880035400390625
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	111	0.016451399043805583	0.0021499325521290302	0.047099534422159195	0.0	0.0	0	-1	-1	-1	1860.8298869132996	830.0884199142456	0.00047206878662109375
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	112	0.01644728334669444	0.0021496624685823917	0.04709547013044357	0.0	0.0	0	-1	-1	-1	1911.1990101337433	834.5221719741821	0.0002079010009765625
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	113	0.016443130500219602	0.0021494312677532434	0.047091200947761536	0.0	0.0	0	-1	-1	-1	1807.863776922226	828.9234910011292	0.0007021427154541016
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	114	0.01643893681944453	0.0021492335945367813	0.04708673804998398	0.0	0.0	0	-1	-1	-1	1793.2016308307648	846.2758920192719	0.0005249977111816406
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	115	0.016434699062793223	0.0021490752696990967	0.04708206281065941	0.0	0.0	0	-1	-1	-1	1786.2756309509277	822.2251260280609	0.0001800060272216797
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	116	0.016430415267001588	0.00214895186945796	0.04707719013094902	0.0	0.0	0	-1	-1	-1	1819.1547400951385	833.4116637706757	0.0001850128173828125
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	117	0.016426081890495176	0.002148859202861786	0.04707210510969162	0.0	0.0	0	-1	-1	-1	1901.4051661491394	807.6531867980957	0.0001800060272216797
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	118	0.016421696088598572	0.0021487947087734938	0.047066811472177505	0.0	0.0	0	-1	-1	-1	1760.7251110076904	825.0470070838928	0.00018596649169921875
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	119	0.016417255284776538	0.0021487618796527386	0.047061312943696976	0.0	0.0	0	-1	-1	-1	1803.7215321063995	830.3333580493927	0.0001838207244873047
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	120	0.01641275782771026	0.0021487646736204624	0.047055620700120926	0.0	0.0	0	-1	-1	-1	1772.3954560756683	828.3070449829102	0.00017499923706054688
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	121	0.016408201606791285	0.002148800529539585	0.047049738466739655	0.0	0.0	0	-1	-1	-1	1909.0897989273071	832.5956280231476	0.0001728534698486328
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	122	0.01640358495344424	0.0021488741040229797	0.04704367369413376	0.0	0.0	0	-1	-1	-1	1798.6285610198975	833.8107278347015	0.00017213821411132812
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	123	0.016398905114586144	0.002148982835933566	0.047037407755851746	0.0	0.0	0	-1	-1	-1	1775.694603919983	835.8336889743805	0.0001690387725830078
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	124	0.016394160920754075	0.002149126958101988	0.04703094810247421	0.0	0.0	0	-1	-1	-1	1778.764419078827	831.4271838665009	0.0003070831298828125
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	125	0.01638935005293358	0.0021493129897862673	0.04702428728342056	0.0	0.0	0	-1	-1	-1	1770.8553199768066	834.9335181713104	0.00017786026000976562
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	126	0.016384471879269558	0.0021495353430509567	0.04701744019985199	0.0	0.0	0	-1	-1	-1	1970.6090152263641	832.1606829166412	0.0001709461212158203
ex/conll15st-s4-4paird2-train	conll15st-train	conll15st-dev	127	0.016379524101986377	0.002149794716387987	0.04701041430234909	0.0	0.0	0	-1	-1	-1	1852.3822741508484	853.6618299484253	0.0001678466796875
